customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,Random_Text,Unused_Code,Extra_Column,Fake_Status
CUS_2820,33,Male,Standard,14.96,16,N/A,Tablet,13.99,0,Crypto,5,0.88,Romance,dummy,10114,abc,no
CUS_3823,25,Other,Premium,11.65,18,Africa,Desktop,17.99,0,Credit Card,3,0.61,Comedy,sample,11288,none,no
CUS_4101,56,Other,Premium,36.2,3,Europe,Mobile,17.99,0,Gift Card,5,9.05,Sci-Fi,trash,87149,temp,no
CUS_1711,61,Female,Premium,6.27,42,South America,TV,17.99,1,Crypto,1,0.15,Action,dummy,22521,xyz,yes
CUS_1285,56,Other,Basic,4.78,51,,Desktop,8.99,1,Gift Card,1,0.09,Romance,random,46309,none,yes
CUS_1250,23,Male,Standard,10.77,23,,Laptop,13.99,0,PayPal,3,0.45,Sci-Fi,trash,69459,abc,no
CUS_082,48,Other,Premium,11.1,41,Africa,Mobile,17.99,1,Gift Card,5,0.26,Documentary,sample,65257,xyz,no
CUS_3803,47,Male,Premium,22.31,6,###,TV,17.99,0,Gift Card,3,3.19,Comedy,sample,88275,xyz,yes
CUS_3022,44,Male,Premium,1.68,16,Oceania,Desktop,17.99,1,Debit Card,2,0.1,Drama,dummy,7409,none,no
CUS_1973,58,Other,Basic,6.47,46,Africa,Tablet,8.99,1,Crypto,1,0.14,Horror,dummy,92121,abc,no
CUS_1715,64,Male,Basic,15.97,6,Oceania,Mobile,8.99,0,Credit Card,1,2.28,Romance,random,56243,temp,maybe
CUS_3537,32,Female,Premium,8.77,50,,Tablet,17.99,1,Credit Card,3,0.17,Drama,random,81136,temp,yes
CUS_3826,30,Female,Basic,19.21,22,error,Mobile,8.99,0,PayPal,4,0.84,Romance,dummy,55748,temp,no
CUS_1627,37,Female,Premium,0.83,45,Europe,TV,17.99,1,Debit Card,4,0.02,Documentary,dummy,61137,xyz,maybe
CUS_2725,46,Female,Basic,4.15,50,???,TV,8.99,1,Debit Card,2,0.08,Documentary,random,96421,none,maybe
CUS_4595,19,Female,Standard,0.82,39,error,Tablet,13.99,1,Debit Card,5,0.02,Drama,random,64782,xyz,maybe
CUS_4839,34,Male,Basic,11.2,48,Africa,Desktop,8.99,1,Crypto,4,0.23,Comedy,trash,27779,xyz,yes
CUS_1947,61,Male,Standard,14.57,16,???,Mobile,13.99,0,Gift Card,1,0.86,Horror,random,44705,xyz,yes
CUS_4627,20,Male,Premium,8.87,24,error,Laptop,17.99,0,Crypto,1,0.35,Action,sample,34484,xyz,yes
CUS_4394,44,Female,Premium,7.47,19,invalid,Desktop,17.99,0,Debit Card,1,0.37,Action,trash,70655,none,maybe
CUS_4881,50,Male,Premium,20.04,37,North America,Desktop,17.99,0,Credit Card,2,0.53,Documentary,random,67331,xyz,no
CUS_579,51,Female,Basic,4.74,27,Africa,Tablet,8.99,1,PayPal,3,0.17,Drama,trash,73346,abc,no
CUS_3489,39,Male,Basic,7.67,27,Africa,Tablet,8.99,0,Credit Card,3,0.27,Comedy,random,23675,abc,no
CUS_1611,48,Male,Basic,34.5,42,,Mobile,8.99,0,Gift Card,5,0.8,Documentary,trash,31603,xyz,no
CUS_2050,62,Male,Standard,8.25,37,,Desktop,13.99,0,PayPal,5,0.22,Comedy,trash,87420,temp,yes
CUS_1252,22,Male,Standard,17.8,54,North America,Desktop,13.99,1,Debit Card,1,0.32,Action,random,47770,temp,yes
CUS_3834,50,Male,Premium,25.98,37,Oceania,Tablet,17.99,0,PayPal,5,0.68,Drama,dummy,66489,temp,no
CUS_695,24,Female,Premium,9.94,34,North America,Laptop,17.99,1,Credit Card,2,0.28,Drama,random,22410,xyz,no
CUS_3071,54,Female,Standard,4.28,36,,Laptop,13.99,1,PayPal,4,0.12,Romance,sample,28741,none,yes
CUS_1292,31,Male,Basic,11.96,6,Africa,Laptop,8.99,0,PayPal,4,1.71,Sci-Fi,dummy,9185,none,maybe
CUS_2622,57,Male,Standard,12.67,50,error,TV,13.99,1,Crypto,2,0.25,Documentary,sample,39598,abc,yes
CUS_2868,42,Other,Premium,8.18,40,invalid,Mobile,17.99,0,Credit Card,5,0.2,Romance,random,78998,xyz,no
CUS_2159,64,Other,Premium,23.36,52,North America,Mobile,17.99,0,Debit Card,4,0.44,Drama,dummy,63312,temp,yes
CUS_2929,62,Male,Premium,10.33,3,Africa,Desktop,17.99,0,Crypto,2,2.58,Documentary,random,57255,xyz,maybe
CUS_3376,67,Male,Premium,13.19,55,South America,Desktop,17.99,1,Crypto,3,0.24,Comedy,trash,4953,xyz,no
CUS_666,28,Male,Basic,29.12,31,Africa,Tablet,8.99,0,PayPal,4,0.91,Documentary,sample,4681,none,yes
CUS_2195,22,Other,Standard,5.32,16,Asia,Laptop,13.99,0,Credit Card,3,0.31,Comedy,trash,93506,abc,maybe
CUS_4909,18,Female,Standard,13.02,6,N/A,Desktop,13.99,0,Crypto,5,1.86,Documentary,random,2809,none,yes
CUS_2819,52,Male,Premium,7.03,19,Africa,Tablet,17.99,0,Credit Card,2,0.35,Documentary,sample,94680,temp,yes
CUS_2322,60,Male,Premium,7.25,35,Asia,TV,17.99,0,Debit Card,5,0.2,Sci-Fi,trash,80821,xyz,no
CUS_3252,20,Male,Basic,0.61,3,Asia,Laptop,8.99,1,PayPal,3,0.15,Documentary,random,77460,abc,no
CUS_1018,62,Female,Basic,12.0,27,Asia,TV,8.99,1,Crypto,2,0.43,Drama,dummy,54440,xyz,no
CUS_558,49,Female,Premium,4.26,40,Africa,Mobile,17.99,1,Credit Card,3,0.1,Comedy,sample,9367,xyz,maybe
CUS_4943,53,Male,Premium,4.69,8,Asia,Mobile,17.99,0,Crypto,5,0.52,Horror,random,16963,abc,no
CUS_3829,46,Other,Basic,8.48,34,South America,TV,8.99,1,Debit Card,5,0.24,Comedy,trash,73873,none,maybe
CUS_1208,22,Other,Basic,18.39,44,,TV,8.99,1,Credit Card,1,0.41,Comedy,random,42808,xyz,no
CUS_4332,34,Female,Premium,1.56,8,North America,Tablet,17.99,1,PayPal,3,0.17,Horror,trash,79717,temp,no
CUS_3729,59,Male,Standard,7.33,21,Oceania,Mobile,13.99,0,PayPal,4,0.33,Documentary,random,50746,xyz,no
CUS_1314,50,Other,Standard,31.24,8,South America,TV,13.99,0,PayPal,4,3.47,Romance,trash,43658,none,maybe
CUS_1511,52,Other,Basic,8.45,58,Oceania,TV,8.99,1,PayPal,3,0.14,Documentary,trash,55710,abc,maybe
CUS_4869,23,Other,Premium,4.05,10,Asia,Mobile,17.99,1,PayPal,1,0.37,Sci-Fi,random,51960,xyz,yes
CUS_3830,63,Other,Premium,20.27,57,###,Mobile,17.99,0,PayPal,4,0.35,Documentary,random,4826,none,maybe
CUS_3733,27,Female,Standard,3.4,46,Africa,Laptop,13.99,1,PayPal,1,0.07,Action,trash,25160,abc,yes
CUS_4884,49,Female,Standard,18.79,11,Oceania,TV,13.99,0,Gift Card,1,1.57,Horror,trash,4710,xyz,no
CUS_3212,30,Male,Standard,3.17,24,Oceania,Tablet,13.99,0,PayPal,5,0.13,Comedy,dummy,50285,xyz,yes
CUS_3631,37,Other,Basic,6.29,16,Africa,Tablet,8.99,0,Debit Card,2,0.37,Drama,dummy,95068,none,no
CUS_2791,42,Male,Standard,4.11,54,,Mobile,13.99,1,Debit Card,1,0.07,Sci-Fi,sample,50119,abc,yes
CUS_4114,54,Other,Basic,29.19,28,Asia,Tablet,8.99,0,Gift Card,2,1.01,Romance,random,13139,abc,maybe
CUS_267,46,Male,Basic,19.74,20,Asia,Mobile,8.99,0,Debit Card,1,0.94,Horror,sample,64557,none,no
CUS_1141,25,Male,Standard,1.36,4,North America,Laptop,13.99,0,Gift Card,5,0.27,Romance,random,54047,abc,yes
CUS_3163,35,Other,Basic,1.21,4,Oceania,Desktop,8.99,1,Gift Card,2,0.24,Action,dummy,39627,abc,no
CUS_4058,33,Other,Premium,9.1,26,South America,Laptop,17.99,0,Gift Card,2,0.34,Drama,trash,60839,xyz,maybe
CUS_4554,23,Other,Standard,5.52,9,Oceania,Mobile,13.99,0,Gift Card,4,0.55,Horror,dummy,49883,none,maybe
CUS_1910,29,Male,Basic,13.0,46,???,Tablet,8.99,1,Credit Card,4,0.28,Drama,dummy,83028,none,no
CUS_4813,29,Female,Premium,8.87,41,Europe,Mobile,17.99,1,Debit Card,3,0.21,Horror,dummy,14198,temp,yes
CUS_1654,57,Male,Basic,3.31,57,Europe,Mobile,8.99,1,Gift Card,2,0.06,Drama,dummy,91699,xyz,maybe
CUS_657,25,Female,Premium,4.43,11,Asia,TV,17.99,0,Credit Card,5,0.37,Romance,random,87311,xyz,yes
CUS_1185,35,Female,Basic,5.61,18,Europe,Mobile,8.99,1,Crypto,2,0.3,Horror,random,23313,temp,maybe
CUS_2260,63,Female,Premium,21.06,17,invalid,Desktop,17.99,0,Crypto,1,1.17,Comedy,trash,20901,none,no
CUS_999,39,Female,Basic,17.35,29,South America,Tablet,8.99,0,PayPal,4,0.58,Horror,trash,7998,xyz,no
CUS_2835,43,Male,Standard,16.9,20,South America,Tablet,13.99,0,Credit Card,2,0.8,Drama,random,50848,abc,no
CUS_005,56,Other,Standard,1.89,13,Africa,Mobile,13.99,1,Crypto,2,0.13,Action,random,87279,none,maybe
CUS_1238,46,Male,Basic,7.08,23,unknown,Desktop,8.99,0,Credit Card,5,0.29,Action,dummy,75226,temp,no
CUS_4509,31,Female,Premium,5.68,49,Asia,Laptop,17.99,1,Crypto,2,0.11,Comedy,sample,72568,temp,yes
CUS_4861,23,Male,Premium,4.93,38,,Desktop,17.99,1,Debit Card,4,0.13,Action,sample,48579,none,yes
CUS_4963,65,Female,Standard,70.99,36,Oceania,Mobile,13.99,0,Crypto,2,1.92,Horror,dummy,34574,temp,maybe
CUS_2187,36,Female,Premium,14.18,6,Oceania,Tablet,17.99,0,Gift Card,2,2.03,Sci-Fi,dummy,97544,abc,no
CUS_1135,18,Other,Premium,7.93,60,???,Mobile,17.99,0,Debit Card,4,0.13,Documentary,sample,45270,temp,yes
CUS_1304,57,Male,Premium,16.85,33,Oceania,Laptop,17.99,1,Gift Card,1,0.5,Horror,random,97778,abc,maybe
CUS_1628,65,Male,Standard,5.46,55,South America,Tablet,13.99,1,PayPal,2,0.1,Sci-Fi,sample,67888,xyz,yes
CUS_4826,18,Female,Standard,1.59,10,South America,Desktop,13.99,1,Gift Card,3,0.14,Documentary,sample,72694,temp,yes
CUS_1523,52,Female,Basic,20.8,33,Europe,TV,8.99,0,Credit Card,2,0.61,Romance,trash,55845,abc,maybe
CUS_359,22,Female,Standard,8.07,36,,Laptop,13.99,1,Crypto,2,0.22,Drama,sample,41296,temp,yes
CUS_139,50,Other,Basic,0.11,1,,Tablet,8.99,1,Gift Card,2,0.06,Sci-Fi,random,66561,xyz,maybe
CUS_300,68,Male,Premium,17.56,29,N/A,Laptop,17.99,0,Debit Card,4,0.59,Sci-Fi,trash,75545,none,yes
CUS_1557,56,Other,Premium,3.39,45,Oceania,Tablet,17.99,1,Debit Card,3,0.07,Drama,sample,85234,abc,no
CUS_383,55,Male,Standard,7.78,7,Asia,Mobile,13.99,0,PayPal,3,0.97,Drama,dummy,57959,temp,maybe
CUS_2933,61,Female,Premium,55.13,59,invalid,Tablet,17.99,0,Debit Card,1,0.92,Horror,sample,80593,temp,maybe
CUS_717,63,Female,Premium,7.04,46,Europe,Mobile,17.99,1,Gift Card,4,0.15,Romance,random,19720,temp,yes
CUS_3532,56,Other,Standard,4.44,29,South America,Tablet,13.99,0,Debit Card,4,0.15,Action,dummy,93387,temp,no
CUS_2503,24,Other,Premium,15.55,30,Africa,Tablet,17.99,0,Gift Card,1,0.5,Horror,dummy,91813,xyz,no
CUS_636,53,Female,Standard,1.49,14,North America,Desktop,13.99,1,Gift Card,2,0.1,Action,sample,10970,none,maybe
CUS_2395,18,Other,Basic,2.13,20,Oceania,Laptop,8.99,1,Credit Card,1,0.1,Sci-Fi,trash,44233,temp,yes
CUS_1637,24,Female,Standard,11.33,47,North America,Mobile,13.99,1,Credit Card,3,0.24,Comedy,dummy,16203,xyz,maybe
CUS_3894,65,Other,Standard,10.07,20,Africa,Mobile,13.99,0,Credit Card,1,0.48,Romance,sample,35980,temp,maybe
CUS_2722,52,Male,Basic,6.78,2,invalid,Mobile,8.99,0,Gift Card,1,2.26,Romance,dummy,41018,abc,yes
CUS_1933,64,Female,Premium,8.24,29,Oceania,Mobile,17.99,0,Gift Card,5,0.27,Action,dummy,57027,temp,maybe
CUS_4554,23,Other,Standard,5.52,9,Oceania,Mobile,13.99,0,Gift Card,4,0.55,Horror,dummy,49883,none,maybe
CUS_079,60,Male,Premium,3.29,20,Asia,Mobile,17.99,1,Debit Card,2,0.16,Drama,random,32909,temp,maybe
CUS_3489,39,Male,Basic,7.67,27,Africa,Tablet,8.99,0,Credit Card,3,0.27,Comedy,random,23675,abc,no
CUS_3178,40,Female,Standard,7.66,57,Asia,Desktop,13.99,1,Crypto,1,0.13,Action,dummy,54834,abc,no
CUS_3808,51,Male,Premium,0.19,20,Africa,TV,17.99,0,Debit Card,4,0.01,Romance,random,45557,xyz,no
CUS_4508,55,Female,Basic,17.61,35,South America,Desktop,8.99,1,Gift Card,1,0.49,Comedy,dummy,7471,abc,yes
CUS_924,18,Female,Standard,1.71,49,South America,TV,13.99,1,PayPal,3,0.03,Horror,random,75113,temp,maybe
CUS_797,30,Other,Basic,0.52,4,###,TV,8.99,1,PayPal,2,0.1,Sci-Fi,sample,41182,temp,no
CUS_2417,26,Other,Standard,4.31,13,South America,Mobile,13.99,1,Debit Card,1,0.31,Comedy,trash,15019,abc,maybe
CUS_786,36,Female,Standard,9.2,7,,Desktop,13.99,0,Debit Card,2,1.15,Action,trash,69385,abc,maybe
CUS_3159,22,Male,Basic,20.87,45,Oceania,Tablet,8.99,1,PayPal,1,0.45,Drama,random,70889,temp,no
CUS_124,33,Male,Standard,2.86,30,error,Tablet,13.99,1,Gift Card,5,0.09,Drama,sample,88554,none,maybe
CUS_2173,21,Other,Premium,0.2,21,Oceania,Mobile,17.99,0,Debit Card,5,0.01,Drama,dummy,54144,xyz,yes
CUS_4019,22,Other,Premium,17.85,46,South America,TV,17.99,1,PayPal,2,0.38,Romance,dummy,15772,xyz,yes
CUS_4466,32,Male,Basic,14.22,48,,TV,8.99,1,Crypto,3,0.29,Comedy,random,12925,xyz,yes
CUS_911,59,Male,Standard,22.89,38,Africa,TV,13.99,0,PayPal,4,0.59,Action,trash,27063,none,no
CUS_2310,69,Other,Basic,3.12,47,South America,Mobile,8.99,1,Crypto,3,0.07,Documentary,trash,73492,xyz,maybe
CUS_1706,67,Male,Premium,7.94,52,South America,Tablet,17.99,1,Crypto,1,0.15,Horror,sample,73996,temp,maybe
CUS_3635,54,Male,Standard,3.6,39,North America,Mobile,13.99,1,Credit Card,3,0.09,Drama,random,79346,none,yes
CUS_1258,22,Male,Premium,21.47,51,South America,TV,17.99,0,PayPal,3,0.41,Sci-Fi,random,56537,abc,maybe
CUS_1179,41,Other,Standard,22.67,51,???,Desktop,13.99,0,PayPal,2,0.44,Documentary,dummy,95132,abc,no
CUS_3651,63,Male,Basic,0.24,21,Europe,Laptop,8.99,1,Credit Card,5,0.01,Action,dummy,3524,abc,maybe
CUS_443,28,Male,Standard,1.78,35,South America,Mobile,13.99,1,Debit Card,3,0.05,Action,random,84635,abc,maybe
CUS_056,51,Female,Premium,3.7,37,,Mobile,17.99,1,Credit Card,2,0.1,Horror,trash,92454,none,yes
CUS_1400,55,Male,Basic,0.12,22,???,Tablet,8.99,1,Debit Card,4,0.01,Comedy,trash,51337,temp,yes
CUS_1458,69,Other,Premium,25.85,15,Africa,TV,17.99,0,Debit Card,3,1.62,Comedy,trash,26188,none,no
CUS_2870,38,Other,Standard,6.49,50,,TV,13.99,0,PayPal,5,0.13,Romance,dummy,5379,temp,no
CUS_1055,41,Other,Basic,4.15,39,Asia,Laptop,8.99,1,PayPal,5,0.1,Comedy,sample,53099,temp,yes
CUS_3276,43,Female,Standard,1.86,52,Asia,Tablet,13.99,1,Gift Card,3,0.04,Comedy,sample,24121,xyz,maybe
CUS_526,30,Male,Premium,13.28,44,???,Mobile,17.99,0,PayPal,4,0.3,Romance,sample,93223,abc,yes
CUS_3700,38,Female,Basic,7.99,27,unknown,Mobile,8.99,0,Credit Card,3,0.29,Comedy,random,5047,temp,no
CUS_3760,66,Female,Premium,19.19,40,,Desktop,17.99,1,Credit Card,3,0.47,Documentary,sample,21640,temp,yes
CUS_930,56,Other,Basic,9.13,11,,Desktop,8.99,0,Debit Card,2,0.76,Romance,dummy,41196,abc,no
CUS_3488,37,Other,Standard,26.94,12,Africa,Desktop,13.99,0,Gift Card,3,2.07,Documentary,random,30361,none,no
CUS_1830,45,Female,Premium,32.96,50,N/A,Tablet,17.99,0,Debit Card,5,0.65,Romance,dummy,1156,xyz,no
CUS_3959,45,Male,Basic,0.29,45,Oceania,Tablet,8.99,1,Debit Card,2,0.01,Documentary,trash,40526,temp,maybe
CUS_594,56,Other,Premium,13.15,6,,Mobile,17.99,0,Credit Card,2,1.88,Horror,dummy,25020,xyz,maybe
CUS_1404,70,Other,Premium,8.6,37,,Desktop,17.99,1,Crypto,3,0.23,Documentary,sample,21018,none,yes
CUS_4975,36,Female,Basic,17.32,34,Oceania,TV,8.99,1,PayPal,2,0.49,Comedy,trash,41025,none,yes
CUS_2012,67,Male,Basic,15.98,9,South America,TV,8.99,0,Credit Card,4,1.6,Sci-Fi,trash,36421,abc,maybe
CUS_1359,21,Other,Basic,18.91,36,unknown,Desktop,8.99,1,Debit Card,1,0.51,Horror,trash,87431,abc,yes
CUS_4876,51,Other,Basic,10.44,40,,TV,8.99,1,Credit Card,2,0.25,Drama,random,90663,none,yes
CUS_731,43,Other,Basic,0.59,11,Europe,Mobile,8.99,1,Debit Card,3,0.05,Drama,trash,45811,temp,yes
CUS_2607,26,Male,Basic,4.27,36,,Laptop,8.99,1,PayPal,3,0.12,Action,random,25753,none,maybe
CUS_3265,56,Other,Premium,9.96,51,Oceania,Tablet,17.99,1,Gift Card,3,0.19,Drama,dummy,70662,xyz,yes
CUS_1078,38,Male,Basic,5.46,5,invalid,TV,8.99,0,Gift Card,2,0.91,Horror,sample,74464,abc,yes
CUS_4978,19,Male,Standard,3.45,18,Africa,Tablet,13.99,1,Credit Card,3,0.18,Romance,random,95671,none,no
CUS_007,48,Other,Basic,13.83,20,Asia,TV,8.99,0,Gift Card,5,0.66,Romance,dummy,2153,temp,yes
CUS_2981,66,Female,Basic,1.29,44,Oceania,Tablet,8.99,1,PayPal,3,0.03,Romance,trash,13377,none,yes
CUS_3362,28,Other,Standard,2.06,59,invalid,Mobile,13.99,1,Crypto,2,0.03,Romance,sample,38794,abc,no
CUS_1944,63,Male,Standard,26.63,31,Asia,TV,13.99,0,Crypto,2,0.83,Horror,trash,9637,abc,yes
CUS_358,64,Female,Standard,10.78,10,Oceania,Mobile,13.99,0,PayPal,3,0.98,Drama,trash,9562,none,no
CUS_1077,65,Female,Basic,3.46,48,Oceania,Tablet,8.99,1,Credit Card,4,0.07,Drama,random,65210,xyz,maybe
CUS_1404,70,Other,Premium,8.6,37,,Desktop,17.99,1,Crypto,3,0.23,Documentary,sample,21018,none,yes
CUS_4979,63,Male,Standard,27.07,18,South America,Desktop,13.99,0,Debit Card,3,1.42,Sci-Fi,dummy,20304,abc,maybe
CUS_2372,29,Female,Premium,14.87,12,North America,Laptop,17.99,0,Credit Card,4,1.14,Action,dummy,96961,abc,yes
CUS_3374,31,Other,Standard,1.17,36,,Laptop,13.99,1,PayPal,1,0.03,Comedy,sample,43387,temp,no
CUS_3135,42,Male,Premium,18.09,10,???,TV,17.99,0,Debit Card,2,1.64,Horror,sample,65170,abc,no
CUS_4762,39,Other,Premium,0.33,29,???,Laptop,17.99,1,Credit Card,2,0.01,Documentary,random,62292,abc,no
CUS_2243,70,Other,Basic,8.26,2,Asia,TV,8.99,0,Debit Card,4,2.75,Comedy,sample,22542,temp,yes
CUS_1475,57,Male,Premium,11.09,9,Oceania,Mobile,17.99,0,Gift Card,3,1.11,Romance,trash,16600,xyz,no
CUS_1997,60,Male,Premium,6.21,15,Asia,Mobile,17.99,0,Debit Card,3,0.39,Horror,trash,69162,xyz,no
CUS_1890,48,Female,Basic,5.71,40,###,Tablet,8.99,1,Crypto,1,0.14,Romance,random,72688,temp,yes
CUS_3436,49,Male,Standard,24.88,36,North America,Mobile,13.99,0,Gift Card,3,0.67,Comedy,sample,77339,xyz,maybe
CUS_2299,58,Other,Standard,6.62,25,unknown,TV,13.99,0,Debit Card,2,0.25,Drama,random,5670,none,no
CUS_3706,26,Male,Standard,2.35,25,Oceania,Tablet,13.99,0,PayPal,5,0.09,Romance,random,87999,xyz,no
CUS_2022,67,Other,Premium,22.63,33,,Laptop,17.99,0,Gift Card,2,0.67,Documentary,trash,58844,abc,maybe
CUS_4021,35,Female,Basic,37.93,14,,Desktop,8.99,0,Crypto,4,2.53,Romance,sample,29974,temp,maybe
CUS_2193,65,Male,Premium,13.83,9,South America,Tablet,17.99,0,Credit Card,3,1.38,Documentary,sample,50876,xyz,yes
CUS_1524,37,Male,Standard,20.47,41,???,Laptop,13.99,0,PayPal,3,0.49,Documentary,trash,61366,none,maybe
CUS_1977,19,Female,Standard,6.61,18,,Desktop,13.99,0,Crypto,1,0.35,Documentary,sample,42867,xyz,yes
CUS_2659,59,Male,Basic,14.13,4,Asia,Mobile,8.99,0,PayPal,2,2.83,Horror,trash,34171,temp,no
CUS_1131,45,Male,Basic,5.8,39,,Mobile,8.99,1,Debit Card,4,0.14,Documentary,dummy,25028,xyz,yes
CUS_4520,49,Female,Premium,3.03,39,Africa,TV,17.99,1,Debit Card,2,0.08,Horror,sample,39094,none,no
CUS_871,30,Female,Standard,8.01,40,Asia,Laptop,13.99,1,Crypto,2,0.2,Romance,sample,67228,abc,maybe
CUS_4871,41,Other,Standard,6.01,14,South America,Laptop,13.99,0,Gift Card,2,0.4,Horror,trash,28972,none,yes
CUS_360,39,Other,Standard,5.56,47,Asia,TV,13.99,1,Crypto,5,0.12,Documentary,random,8340,xyz,no
CUS_4145,34,Other,Standard,12.44,59,,TV,13.99,0,Credit Card,4,0.21,Drama,trash,35596,temp,no
CUS_1237,18,Male,Premium,17.83,37,Asia,Laptop,17.99,0,Credit Card,4,0.47,Action,random,22045,abc,yes
CUS_014,49,Female,Basic,5.26,33,South America,Mobile,8.99,1,Crypto,3,0.15,Documentary,random,4786,abc,yes
CUS_2502,65,Female,Standard,45.1,58,,Tablet,13.99,0,Credit Card,3,0.76,Romance,dummy,82067,xyz,no
CUS_2283,46,Female,Premium,3.16,5,Asia,TV,17.99,0,Debit Card,5,0.53,Action,sample,51308,temp,yes
CUS_493,45,Male,Premium,3.31,34,Oceania,Tablet,17.99,1,Gift Card,2,0.09,Drama,dummy,61499,abc,yes
CUS_4094,51,Other,Premium,12.41,53,N/A,Laptop,17.99,1,Gift Card,3,0.23,Romance,random,68765,temp,no
CUS_4924,46,Male,Premium,27.63,28,South America,Tablet,17.99,0,Crypto,5,0.95,Horror,random,98817,xyz,maybe
CUS_3535,44,Male,Standard,0.91,39,,Laptop,13.99,1,Crypto,2,0.02,Comedy,trash,85003,temp,maybe
CUS_387,65,Female,Premium,14.47,31,South America,TV,17.99,0,Debit Card,5,0.45,Drama,random,83501,temp,no
CUS_1629,26,Other,Premium,19.48,16,???,Desktop,17.99,0,Crypto,5,1.15,Romance,dummy,41639,temp,yes
CUS_3586,47,Female,Standard,13.27,26,???,Laptop,13.99,0,Credit Card,3,0.49,Documentary,trash,45643,none,yes
CUS_2715,32,Other,Premium,4.69,12,Asia,Mobile,17.99,1,Credit Card,3,0.36,Documentary,sample,28258,abc,maybe
CUS_4413,47,Male,Premium,3.78,56,???,Laptop,17.99,1,Debit Card,3,0.07,Documentary,trash,40186,abc,no
CUS_4116,36,Female,Standard,7.28,2,North America,Tablet,13.99,0,Debit Card,4,2.43,Sci-Fi,dummy,4958,abc,maybe
CUS_3763,48,Female,Basic,4.59,55,South America,Tablet,8.99,1,Debit Card,1,0.08,Drama,trash,16073,abc,yes
CUS_3190,70,Male,Basic,11.19,40,Europe,TV,8.99,1,PayPal,2,0.27,Action,random,93372,xyz,yes
CUS_910,25,Male,Premium,2.42,1,North America,Tablet,17.99,0,Credit Card,5,1.21,Sci-Fi,sample,5895,none,maybe
CUS_3963,19,Female,Basic,48.49,7,Europe,TV,8.99,0,Debit Card,4,6.06,Action,dummy,96894,none,maybe
CUS_1867,28,Female,Premium,0.01,7,unknown,TV,17.99,1,Crypto,1,0.0,Sci-Fi,trash,83685,xyz,maybe
CUS_1843,35,Female,Basic,8.85,48,Oceania,Mobile,8.99,1,Crypto,5,0.18,Romance,random,3617,temp,yes
CUS_2498,41,Female,Premium,0.43,60,error,Laptop,17.99,1,Debit Card,3,0.01,Action,trash,60820,abc,no
CUS_2087,68,Female,Premium,5.99,19,???,Tablet,17.99,0,Gift Card,4,0.3,Romance,random,84096,xyz,maybe
CUS_4852,66,Other,Premium,0.15,44,South America,Tablet,17.99,1,Credit Card,1,0.0,Comedy,sample,84236,none,maybe
CUS_4739,66,Other,Basic,1.21,7,Africa,TV,8.99,1,Crypto,5,0.15,Documentary,dummy,22573,xyz,yes
CUS_4007,45,Male,Premium,17.57,37,Africa,TV,17.99,0,PayPal,4,0.46,Horror,dummy,42344,xyz,no
CUS_2703,35,Female,Standard,58.33,42,Oceania,Laptop,13.99,0,Crypto,4,1.36,Horror,trash,17935,none,no
CUS_3489,39,Male,Basic,7.67,27,Africa,Tablet,8.99,0,Credit Card,3,0.27,Comedy,random,23675,abc,no
CUS_332,66,Female,Premium,5.8,41,Oceania,TV,17.99,1,PayPal,2,0.14,Documentary,random,38734,none,yes
CUS_4395,18,Male,Basic,6.57,50,Africa,Laptop,8.99,1,PayPal,3,0.13,Documentary,random,91529,abc,yes
CUS_4418,68,Other,Premium,5.61,41,Africa,TV,17.99,1,PayPal,1,0.13,Action,trash,37083,xyz,no
CUS_2460,43,Female,Standard,19.95,40,North America,Laptop,13.99,1,PayPal,1,0.49,Horror,trash,99022,abc,no
CUS_1775,67,Male,Standard,5.35,46,Africa,TV,13.99,1,Crypto,1,0.11,Sci-Fi,sample,91870,abc,maybe
CUS_3084,36,Other,Basic,21.08,27,Africa,Mobile,8.99,0,Debit Card,2,0.75,Action,sample,30080,abc,yes
CUS_4899,54,Male,Premium,5.47,19,,Tablet,17.99,0,Crypto,3,0.27,Action,random,59263,temp,yes
CUS_2687,48,Male,Basic,15.91,21,error,TV,8.99,0,Gift Card,2,0.72,Documentary,dummy,46580,xyz,no
CUS_4675,45,Other,Premium,2.59,56,Europe,Tablet,17.99,1,PayPal,3,0.05,Drama,trash,75118,xyz,maybe
CUS_373,48,Male,Basic,6.52,34,,Tablet,8.99,1,PayPal,4,0.19,Comedy,random,29828,temp,yes
CUS_2057,38,Female,Basic,24.57,2,,Tablet,8.99,0,Gift Card,4,8.19,Comedy,dummy,79088,temp,yes
CUS_714,56,Male,Basic,5.03,22,Asia,Desktop,8.99,0,Debit Card,4,0.22,Horror,dummy,51825,none,maybe
CUS_234,33,Female,Basic,0.14,37,Europe,TV,8.99,1,PayPal,5,0.0,Sci-Fi,dummy,50676,abc,maybe
CUS_3901,40,Female,Premium,2.66,52,South America,Laptop,17.99,1,PayPal,1,0.05,Romance,random,9680,temp,yes
CUS_1983,40,Female,Standard,8.89,21,invalid,Tablet,13.99,0,Gift Card,1,0.4,Documentary,dummy,30466,xyz,no
